-0.150858   0.321268
0.347397   -0.137018
-0.142389   -0.263928
0.382849   0.30741
0.227377   -0.047178
0.401323   0.0391623
-0.362931   0.422042
0.459737   0.0241289
-0.320294   -0.465968
-0.309086   -0.0582653
-0.464731   0.360608
0.174662   -0.391938
-0.104154   0.142443
0.458466   0.281459
-0.350918   -0.0547534
0.213101   -0.265919
0.13548   0.452306
0.289806   -0.28967
0.105994   0.219902
-0.448708   0.0167928
0.347658   0.124539
-0.238726   0.460928
-0.372745   0.498883
-0.449956   -0.0160036
-0.282018   -0.497087
0.0718184   0.268054
0.194869   -0.382226
0.00929425   -0.168697
0.0655304   0.385681
-0.330442   -0.00139392
