0   79
0.0133333   124
0.0266667   132
0.04   133
0.0533333   115
0.0666667   127
0.08   117
0.0933333   119
0.106667   119
0.12   128
0.133333   116
0.146667   126
0.16   104
0.173333   108
0.186667   123
0.2   102
0.213333   121
0.226667   90
0.24   110
0.253333   99
0.266667   96
0.28   110
0.293333   98
0.306667   97
0.32   91
0.333333   76
0.346667   82
0.36   92
0.373333   97
0.386667   80
0.4   101
0.413333   100
0.426667   77
0.44   79
0.453333   87
0.466667   66
0.48   83
0.493333   83
0.506667   82
0.52   81
0.533333   73
0.546667   85
0.56   84
0.573333   74
0.586667   74
0.6   74
0.613333   76
0.626667   64
0.64   69
0.653333   67
0.666667   63
0.68   69
0.693333   59
0.706667   69
0.72   74
0.733333   59
0.746667   80
0.76   62
0.773333   60
0.786667   52
0.8   55
0.813333   58
0.826667   61
0.84   69
0.853333   58
0.866667   51
0.88   45
0.893333   66
0.906667   50
0.92   45
0.933333   56
0.946667   60
0.96   49
0.973333   58
0.986667   59
1   53
1.01333   39
1.02667   57
1.04   42
1.05333   62
1.06667   52
1.08   42
1.09333   37
1.10667   46
1.12   43
1.13333   46
1.14667   38
1.16   32
1.17333   41
1.18667   37
1.2   42
1.21333   37
1.22667   38
1.24   42
1.25333   49
1.26667   37
1.28   42
1.29333   50
1.30667   35
1.32   41
1.33333   36
1.34667   32
1.36   50
1.37333   31
1.38667   24
1.4   38
1.41333   33
1.42667   40
1.44   23
1.45333   18
1.46667   22
1.48   32
1.49333   24
1.50667   28
1.52   28
1.53333   33
1.54667   35
1.56   26
1.57333   20
1.58667   27
1.6   34
1.61333   18
1.62667   22
1.64   31
1.65333   29
1.66667   27
1.68   28
1.69333   31
1.70667   31
1.72   35
1.73333   23
1.74667   19
1.76   16
1.77333   23
1.78667   16
1.8   14
1.81333   26
1.82667   21
1.84   19
1.85333   13
1.86667   27
1.88   21
1.89333   15
1.90667   13
1.92   20
1.93333   13
1.94667   14
1.96   24
1.97333   13
1.98667   13
